"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2014","Bosnia and Herzegovina","Indigenous production","Solar thermal","Terajoule","0.000",""
"2014","Bosnia and Herzegovina","Indigenous production","Primary solid biofuels","Terajoule","30,229.000",""
"2014","Bosnia and Herzegovina","Indigenous production","Biogases","Terajoule","0.000",""
"2014","Bosnia and Herzegovina","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Geothermal","Terajoule","0.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Solar thermal","Terajoule","13.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Primary solid biofuels","Terajoule","10,438.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Biogases","Terajoule","0.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2014","Moldova","Indigenous production","Geothermal","Terajoule","0.000",""
"2014","Moldova","Indigenous production","Solar thermal","Terajoule","0.000",""
"2014","Moldova","Indigenous production","Primary solid biofuels","Terajoule","26,701.000",""
"2014","Moldova","Indigenous production","Biogases","Terajoule","178.000",""
"2014","Moldova","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2014","Ukraine","Indigenous production","Geothermal","Terajoule","0.000",""
"2014","Ukraine","Indigenous production","Solar thermal","Terajoule","0.000",""
"2014","Ukraine","Indigenous production","Primary solid biofuels","Terajoule","99,773.000",""
"2014","Ukraine","Indigenous production","Biogases","Terajoule","0.000",""
"2014","Ukraine","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2014","Georgia","Indigenous production","Geothermal","Terajoule","627.000",""
"2014","Georgia","Indigenous production","Solar thermal","Terajoule","77.000",""
"2014","Georgia","Indigenous production","Primary solid biofuels","Terajoule","19,470.000",""
"2014","Georgia","Indigenous production","Biogases","Terajoule","0.000",""
"2014","Georgia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","European Union - 27 countries (from 2020)","Indigenous production","Geothermal","Terajoule","273,081.743",""
"2015","European Union - 27 countries (from 2020)","Indigenous production","Solar thermal","Terajoule","180,691.686",""
"2015","European Union - 27 countries (from 2020)","Indigenous production","Primary solid biofuels","Terajoule","3,711,336.007",""
"2015","European Union - 27 countries (from 2020)","Indigenous production","Biogases","Terajoule","551,309.226",""
"2015","European Union - 27 countries (from 2020)","Indigenous production","Renewable municipal waste","Terajoule","362,012.354",""
"2015","European Union - 28 countries (2013-2020)","Indigenous production","Geothermal","Terajoule","273,114.743",""
"2015","European Union - 28 countries (2013-2020)","Indigenous production","Solar thermal","Terajoule","182,813.686",""
"2015","European Union - 28 countries (2013-2020)","Indigenous production","Primary solid biofuels","Terajoule","3,872,338.007",""
"2015","European Union - 28 countries (2013-2020)","Indigenous production","Biogases","Terajoule","647,148.226",""
"2015","European Union - 28 countries (2013-2020)","Indigenous production","Renewable municipal waste","Terajoule","390,916.354",""
"2015","Euro area - 19 countries  (from 2015)","Indigenous production","Geothermal","Terajoule","264,614.597",""
"2015","Euro area - 19 countries  (from 2015)","Indigenous production","Solar thermal","Terajoule","174,319.219",""
"2015","Euro area - 19 countries  (from 2015)","Indigenous production","Primary solid biofuels","Terajoule","2,496,521.948",""
"2015","Euro area - 19 countries  (from 2015)","Indigenous production","Biogases","Terajoule","496,323.978",""
"2015","Euro area - 19 countries  (from 2015)","Indigenous production","Renewable municipal waste","Terajoule","299,491.540",""
"2015","Belgium","Indigenous production","Geothermal","Terajoule","113.500",""
"2015","Belgium","Indigenous production","Solar thermal","Terajoule","1,000.800",""
"2015","Belgium","Indigenous production","Primary solid biofuels","Terajoule","50,399.700",""
"2015","Belgium","Indigenous production","Biogases","Terajoule","9,871.600",""
"2015","Belgium","Indigenous production","Renewable municipal waste","Terajoule","15,690.000",""
"2015","Bulgaria","Indigenous production","Geothermal","Terajoule","1,400.000",""
"2015","Bulgaria","Indigenous production","Solar thermal","Terajoule","912.000",""
"2015","Bulgaria","Indigenous production","Primary solid biofuels","Terajoule","48,695.000",""
"2015","Bulgaria","Indigenous production","Biogases","Terajoule","820.000",""
"2015","Bulgaria","Indigenous production","Renewable municipal waste","Terajoule","631.000",""
"2015","Czechia","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Czechia","Indigenous production","Solar thermal","Terajoule","661.810",""
"2015","Czechia","Indigenous production","Primary solid biofuels","Terajoule","123,694.000",""
"2015","Czechia","Indigenous production","Biogases","Terajoule","25,681.000",""
"2015","Czechia","Indigenous production","Renewable municipal waste","Terajoule","3,342.000",""
"2015","Denmark","Indigenous production","Geothermal","Terajoule","140.146",""
"2015","Denmark","Indigenous production","Solar thermal","Terajoule","1,537.657",""
"2015","Denmark","Indigenous production","Primary solid biofuels","Terajoule","70,959.059",""
"2015","Denmark","Indigenous production","Biogases","Terajoule","6,285.248",""
"2015","Denmark","Indigenous production","Renewable municipal waste","Terajoule","19,270.814",""
"2015","Germany (until 1990 former territory of the FRG)","Indigenous production","Geothermal","Terajoule","8,908.000",""
"2015","Germany (until 1990 former territory of the FRG)","Indigenous production","Solar thermal","Terajoule","27,743.000",""
"2015","Germany (until 1990 former territory of the FRG)","Indigenous production","Primary solid biofuels","Terajoule","517,227.000",""
"2015","Germany (until 1990 former territory of the FRG)","Indigenous production","Biogases","Terajoule","314,418.000",""
"2015","Germany (until 1990 former territory of the FRG)","Indigenous production","Renewable municipal waste","Terajoule","125,360.000",""
"2015","Estonia","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Estonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Estonia","Indigenous production","Primary solid biofuels","Terajoule","50,632.000",""
"2015","Estonia","Indigenous production","Biogases","Terajoule","550.000",""
"2015","Estonia","Indigenous production","Renewable municipal waste","Terajoule","877.000",""
"2015","Ireland","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Ireland","Indigenous production","Solar thermal","Terajoule","478.547",""
"2015","Ireland","Indigenous production","Primary solid biofuels","Terajoule","8,469.035",""
"2015","Ireland","Indigenous production","Biogases","Terajoule","2,317.499",""
"2015","Ireland","Indigenous production","Renewable municipal waste","Terajoule","2,384.938",""
"2015","Greece","Indigenous production","Geothermal","Terajoule","410.300",""
"2015","Greece","Indigenous production","Solar thermal","Terajoule","10,856.000",""
"2015","Greece","Indigenous production","Primary solid biofuels","Terajoule","39,895.300",""
"2015","Greece","Indigenous production","Biogases","Terajoule","3,826.000",""
"2015","Greece","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Spain","Indigenous production","Geothermal","Terajoule","789.000",""
"2015","Spain","Indigenous production","Solar thermal","Terajoule","103,552.466",""
"2015","Spain","Indigenous production","Primary solid biofuels","Terajoule","220,234.000",""
"2015","Spain","Indigenous production","Biogases","Terajoule","10,954.000",""
"2015","Spain","Indigenous production","Renewable municipal waste","Terajoule","10,551.000",""
"2015","France","Indigenous production","Geothermal","Terajoule","12,704.693",""
"2015","France","Indigenous production","Solar thermal","Terajoule","6,715.608",""
"2015","France","Indigenous production","Primary solid biofuels","Terajoule","416,018.744",""
"2015","France","Indigenous production","Biogases","Terajoule","28,812.597",""
"2015","France","Indigenous production","Renewable municipal waste","Terajoule","51,186.650",""
"2015","Croatia","Indigenous production","Geothermal","Terajoule","373.000",""
"2015","Croatia","Indigenous production","Solar thermal","Terajoule","435.000",""
"2015","Croatia","Indigenous production","Primary solid biofuels","Terajoule","64,148.000",""
"2015","Croatia","Indigenous production","Biogases","Terajoule","1,507.000",""
"2015","Croatia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Italy","Indigenous production","Geothermal","Terajoule","228,997.000",""
"2015","Italy","Indigenous production","Solar thermal","Terajoule","7,955.000",""
"2015","Italy","Indigenous production","Primary solid biofuels","Terajoule","307,323.000",""
"2015","Italy","Indigenous production","Biogases","Terajoule","78,355.000",""
"2015","Italy","Indigenous production","Renewable municipal waste","Terajoule","35,419.000",""
"2015","Cyprus","Indigenous production","Geothermal","Terajoule","65.000",""
"2015","Cyprus","Indigenous production","Solar thermal","Terajoule","2,841.000",""
"2015","Cyprus","Indigenous production","Primary solid biofuels","Terajoule","676.000",""
"2015","Cyprus","Indigenous production","Biogases","Terajoule","471.000",""
"2015","Cyprus","Indigenous production","Renewable municipal waste","Terajoule","13.000",""
"2015","Latvia","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Latvia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Latvia","Indigenous production","Primary solid biofuels","Terajoule","84,121.000",""
"2015","Latvia","Indigenous production","Biogases","Terajoule","3,674.000",""
"2015","Latvia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Lithuania","Indigenous production","Geothermal","Terajoule","65.000",""
"2015","Lithuania","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Lithuania","Indigenous production","Primary solid biofuels","Terajoule","50,437.000",""
"2015","Lithuania","Indigenous production","Biogases","Terajoule","981.000",""
"2015","Lithuania","Indigenous production","Renewable municipal waste","Terajoule","676.000",""
"2015","Luxembourg","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Luxembourg","Indigenous production","Solar thermal","Terajoule","79.997",""
"2015","Luxembourg","Indigenous production","Primary solid biofuels","Terajoule","2,391.277",""
"2015","Luxembourg","Indigenous production","Biogases","Terajoule","739.381",""
"2015","Luxembourg","Indigenous production","Renewable municipal waste","Terajoule","516.103",""
"2015","Hungary","Indigenous production","Geothermal","Terajoule","4,426.000",""
"2015","Hungary","Indigenous production","Solar thermal","Terajoule","448.000",""
"2015","Hungary","Indigenous production","Primary solid biofuels","Terajoule","105,221.000",""
"2015","Hungary","Indigenous production","Biogases","Terajoule","3,335.000",""
"2015","Hungary","Indigenous production","Renewable municipal waste","Terajoule","2,756.000",""
"2015","Malta","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Malta","Indigenous production","Solar thermal","Terajoule","201.200",""
"2015","Malta","Indigenous production","Primary solid biofuels","Terajoule","0.000",""
"2015","Malta","Indigenous production","Biogases","Terajoule","77.000",""
"2015","Malta","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Netherlands","Indigenous production","Geothermal","Terajoule","2,448.000",""
"2015","Netherlands","Indigenous production","Solar thermal","Terajoule","1,137.000",""
"2015","Netherlands","Indigenous production","Primary solid biofuels","Terajoule","54,042.000",""
"2015","Netherlands","Indigenous production","Biogases","Terajoule","13,693.000",""
"2015","Netherlands","Indigenous production","Renewable municipal waste","Terajoule","33,095.000",""
"2015","Austria","Indigenous production","Geothermal","Terajoule","1,459.104",""
"2015","Austria","Indigenous production","Solar thermal","Terajoule","7,671.601",""
"2015","Austria","Indigenous production","Primary solid biofuels","Terajoule","190,421.892",""
"2015","Austria","Indigenous production","Biogases","Terajoule","12,340.901",""
"2015","Austria","Indigenous production","Renewable municipal waste","Terajoule","7,539.849",""
"2015","Poland","Indigenous production","Geothermal","Terajoule","909.000",""
"2015","Poland","Indigenous production","Solar thermal","Terajoule","1,885.000",""
"2015","Poland","Indigenous production","Primary solid biofuels","Terajoule","276,199.000",""
"2015","Poland","Indigenous production","Biogases","Terajoule","9,581.000",""
"2015","Poland","Indigenous production","Renewable municipal waste","Terajoule","1,673.000",""
"2015","Portugal","Indigenous production","Geothermal","Terajoule","7,829.000",""
"2015","Portugal","Indigenous production","Solar thermal","Terajoule","3,360.000",""
"2015","Portugal","Indigenous production","Primary solid biofuels","Terajoule","108,984.000",""
"2015","Portugal","Indigenous production","Biogases","Terajoule","3,457.000",""
"2015","Portugal","Indigenous production","Renewable municipal waste","Terajoule","4,078.000",""
"2015","Romania","Indigenous production","Geothermal","Terajoule","1,219.000",""
"2015","Romania","Indigenous production","Solar thermal","Terajoule","21.000",""
"2015","Romania","Indigenous production","Primary solid biofuels","Terajoule","147,416.000",""
"2015","Romania","Indigenous production","Biogases","Terajoule","767.000",""
"2015","Romania","Indigenous production","Renewable municipal waste","Terajoule","48.000",""
"2015","Slovenia","Indigenous production","Geothermal","Terajoule","529.000",""
"2015","Slovenia","Indigenous production","Solar thermal","Terajoule","435.000",""
"2015","Slovenia","Indigenous production","Primary solid biofuels","Terajoule","27,197.000",""
"2015","Slovenia","Indigenous production","Biogases","Terajoule","1,242.000",""
"2015","Slovenia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Slovakia","Indigenous production","Geothermal","Terajoule","297.000",""
"2015","Slovakia","Indigenous production","Solar thermal","Terajoule","230.000",""
"2015","Slovakia","Indigenous production","Primary solid biofuels","Terajoule","37,254.000",""
"2015","Slovakia","Indigenous production","Biogases","Terajoule","6,223.000",""
"2015","Slovakia","Indigenous production","Renewable municipal waste","Terajoule","625.000",""
"2015","Finland","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Finland","Indigenous production","Solar thermal","Terajoule","62.000",""
"2015","Finland","Indigenous production","Primary solid biofuels","Terajoule","330,799.000",""
"2015","Finland","Indigenous production","Biogases","Terajoule","4,321.000",""
"2015","Finland","Indigenous production","Renewable municipal waste","Terajoule","11,480.000",""
"2015","Sweden","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Sweden","Indigenous production","Solar thermal","Terajoule","472.000",""
"2015","Sweden","Indigenous production","Primary solid biofuels","Terajoule","378,482.000",""
"2015","Sweden","Indigenous production","Biogases","Terajoule","7,009.000",""
"2015","Sweden","Indigenous production","Renewable municipal waste","Terajoule","34,800.000",""
"2015","Iceland","Indigenous production","Geothermal","Terajoule","156,152.000",""
"2015","Iceland","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Iceland","Indigenous production","Primary solid biofuels","Terajoule","454.800",""
"2015","Iceland","Indigenous production","Biogases","Terajoule","69.000",""
"2015","Iceland","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Norway","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Norway","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Norway","Indigenous production","Primary solid biofuels","Terajoule","35,976.500",""
"2015","Norway","Indigenous production","Biogases","Terajoule","1,100.000",""
"2015","Norway","Indigenous production","Renewable municipal waste","Terajoule","7,949.000",""
"2015","United Kingdom","Indigenous production","Geothermal","Terajoule","33.000",""
"2015","United Kingdom","Indigenous production","Solar thermal","Terajoule","2,122.000",""
"2015","United Kingdom","Indigenous production","Primary solid biofuels","Terajoule","161,002.000",""
"2015","United Kingdom","Indigenous production","Biogases","Terajoule","95,839.000",""
"2015","United Kingdom","Indigenous production","Renewable municipal waste","Terajoule","28,904.000",""
"2015","Montenegro","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Montenegro","Indigenous production","Solar thermal","Terajoule","8.000",""
"2015","Montenegro","Indigenous production","Primary solid biofuels","Terajoule","7,831.000",""
"2015","Montenegro","Indigenous production","Biogases","Terajoule","0.000",""
"2015","Montenegro","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","North Macedonia","Indigenous production","Geothermal","Terajoule","253.000",""
"2015","North Macedonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","North Macedonia","Indigenous production","Primary solid biofuels","Terajoule","8,663.000",""
"2015","North Macedonia","Indigenous production","Biogases","Terajoule","288.000",""
"2015","North Macedonia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Albania","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Albania","Indigenous production","Solar thermal","Terajoule","518.000",""
"2015","Albania","Indigenous production","Primary solid biofuels","Terajoule","8,960.000",""
"2015","Albania","Indigenous production","Biogases","Terajoule","0.000",""
"2015","Albania","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Serbia","Indigenous production","Geothermal","Terajoule","257.000",""
"2015","Serbia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Serbia","Indigenous production","Primary solid biofuels","Terajoule","46,240.000",""
"2015","Serbia","Indigenous production","Biogases","Terajoule","242.000",""
"2015","Serbia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Turkey","Indigenous production","Geothermal","Terajoule","202,918.000",""
"2015","Turkey","Indigenous production","Solar thermal","Terajoule","34,647.000",""
"2015","Turkey","Indigenous production","Primary solid biofuels","Terajoule","117,954.000",""
"2015","Turkey","Indigenous production","Biogases","Terajoule","11,119.000",""
"2015","Turkey","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Bosnia and Herzegovina","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Bosnia and Herzegovina","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Bosnia and Herzegovina","Indigenous production","Primary solid biofuels","Terajoule","30,354.000",""
"2015","Bosnia and Herzegovina","Indigenous production","Biogases","Terajoule","0.000",""
"2015","Bosnia and Herzegovina","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Solar thermal","Terajoule","14.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Primary solid biofuels","Terajoule","10,721.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Biogases","Terajoule","0.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Moldova","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Moldova","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Moldova","Indigenous production","Primary solid biofuels","Terajoule","26,600.000",""
"2015","Moldova","Indigenous production","Biogases","Terajoule","401.000",""
"2015","Moldova","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Ukraine","Indigenous production","Geothermal","Terajoule","0.000",""
"2015","Ukraine","Indigenous production","Solar thermal","Terajoule","0.000",""
"2015","Ukraine","Indigenous production","Primary solid biofuels","Terajoule","108,081.000",""
"2015","Ukraine","Indigenous production","Biogases","Terajoule","600.000",""
"2015","Ukraine","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2015","Georgia","Indigenous production","Geothermal","Terajoule","675.000",""
"2015","Georgia","Indigenous production","Solar thermal","Terajoule","99.000",""
"2015","Georgia","Indigenous production","Primary solid biofuels","Terajoule","16,698.000",""
"2015","Georgia","Indigenous production","Biogases","Terajoule","0.000",""
"2015","Georgia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2016","European Union - 27 countries (from 2020)","Indigenous production","Geothermal","Terajoule","281,226.864",""
"2016","European Union - 27 countries (from 2020)","Indigenous production","Solar thermal","Terajoule","183,146.712",""
"2016","European Union - 27 countries (from 2020)","Indigenous production","Primary solid biofuels","Terajoule","3,750,098.981",""
"2016","European Union - 27 countries (from 2020)","Indigenous production","Biogases","Terajoule","567,658.140",""
"2016","European Union - 27 countries (from 2020)","Indigenous production","Renewable municipal waste","Terajoule","368,730.815",""
"2016","European Union - 28 countries (2013-2020)","Indigenous production","Geothermal","Terajoule","281,260.864",""
"2016","European Union - 28 countries (2013-2020)","Indigenous production","Solar thermal","Terajoule","185,291.712",""
"2016","European Union - 28 countries (2013-2020)","Indigenous production","Primary solid biofuels","Terajoule","3,905,995.981",""
"2016","European Union - 28 countries (2013-2020)","Indigenous production","Biogases","Terajoule","680,591.140",""
"2016","European Union - 28 countries (2013-2020)","Indigenous production","Renewable municipal waste","Terajoule","404,296.815",""
"2016","Euro area - 19 countries  (from 2015)","Indigenous production","Geothermal","Terajoule","271,707.965",""
"2016","Euro area - 19 countries  (from 2015)","Indigenous production","Solar thermal","Terajoule","175,899.557",""
"2016","Euro area - 19 countries  (from 2015)","Indigenous production","Primary solid biofuels","Terajoule","2,532,516.952",""
"2016","Euro area - 19 countries  (from 2015)","Indigenous production","Biogases","Terajoule","506,344.155",""
"2016","Euro area - 19 countries  (from 2015)","Indigenous production","Renewable municipal waste","Terajoule","308,606.523",""
"2016","Belgium","Indigenous production","Geothermal","Terajoule","118.700",""
"2016","Belgium","Indigenous production","Solar thermal","Terajoule","1,026.600",""
"2016","Belgium","Indigenous production","Primary solid biofuels","Terajoule","53,830.300",""
"2016","Belgium","Indigenous production","Biogases","Terajoule","9,818.800",""
"2016","Belgium","Indigenous production","Renewable municipal waste","Terajoule","15,535.700",""
"2016","Bulgaria","Indigenous production","Geothermal","Terajoule","1,450.000",""
"2016","Bulgaria","Indigenous production","Solar thermal","Terajoule","937.000",""
"2016","Bulgaria","Indigenous production","Primary solid biofuels","Terajoule","47,039.000",""
"2016","Bulgaria","Indigenous production","Biogases","Terajoule","2,511.000",""
"2016","Bulgaria","Indigenous production","Renewable municipal waste","Terajoule","1,061.000",""
"2016","Czechia","Indigenous production","Geothermal","Terajoule","0.000",""
"2016","Czechia","Indigenous production","Solar thermal","Terajoule","698.763",""
"2016","Czechia","Indigenous production","Primary solid biofuels","Terajoule","124,330.000",""
"2016","Czechia","Indigenous production","Biogases","Terajoule","25,161.000",""
"2016","Czechia","Indigenous production","Renewable municipal waste","Terajoule","3,581.000",""
"2016","Denmark","Indigenous production","Geothermal","Terajoule","224.899",""
"2016","Denmark","Indigenous production","Solar thermal","Terajoule","1,980.392",""
"2016","Denmark","Indigenous production","Primary solid biofuels","Terajoule","70,698.029",""
"2016","Denmark","Indigenous production","Biogases","Terajoule","9,047.985",""
"2016","Denmark","Indigenous production","Renewable municipal waste","Terajoule","18,963.292",""
"2016","Germany (until 1990 former territory of the FRG)","Indigenous production","Geothermal","Terajoule","11,211.000",""
"2016","Germany (until 1990 former territory of the FRG)","Indigenous production","Solar thermal","Terajoule","27,695.000",""
"2016","Germany (until 1990 former territory of the FRG)","Indigenous production","Primary solid biofuels","Terajoule","494,073.000",""
"2016","Germany (until 1990 former territory of the FRG)","Indigenous production","Biogases","Terajoule","320,998.000",""
"2016","Germany (until 1990 former territory of the FRG)","Indigenous production","Renewable municipal waste","Terajoule","129,875.000",""
"2016","Estonia","Indigenous production","Geothermal","Terajoule","0.000",""
"2016","Estonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2016","Estonia","Indigenous production","Primary solid biofuels","Terajoule","58,441.000",""
"2016","Estonia","Indigenous production","Biogases","Terajoule","722.000",""
"2016","Estonia","Indigenous production","Renewable municipal waste","Terajoule","999.000",""
"2016","Ireland","Indigenous production","Geothermal","Terajoule","0.000",""
"2016","Ireland","Indigenous production","Solar thermal","Terajoule","506.281",""
"2016","Ireland","Indigenous production","Primary solid biofuels","Terajoule","9,524.419",""
"2016","Ireland","Indigenous production","Biogases","Terajoule","2,327.724",""
"2016","Ireland","Indigenous production","Renewable municipal waste","Terajoule","2,676.239",""
"2016","Greece","Indigenous production","Geothermal","Terajoule","422.700",""
"2016","Greece","Indigenous production","Solar thermal","Terajoule","11,071.000",""
"2016","Greece","Indigenous production","Primary solid biofuels","Terajoule","33,387.000",""
"2016","Greece","Indigenous production","Biogases","Terajoule","4,258.000",""
"2016","Greece","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2016","Spain","Indigenous production","Geothermal","Terajoule","789.000",""
"2016","Spain","Indigenous production","Solar thermal","Terajoule","104,013.015",""
"2016","Spain","Indigenous production","Primary solid biofuels","Terajoule","223,019.000",""
"2016","Spain","Indigenous production","Biogases","Terajoule","10,264.000",""
"2016","Spain","Indigenous production","Renewable municipal waste","Terajoule","9,849.000",""
"2016","France","Indigenous production","Geothermal","Terajoule","13,989.609",""
"2016","France","Indigenous production","Solar thermal","Terajoule","6,948.548",""
"2016","France","Indigenous production","Primary solid biofuels","Terajoule","446,017.245",""
"2016","France","Indigenous production","Biogases","Terajoule","31,409.538",""
"2016","France","Indigenous production","Renewable municipal waste","Terajoule","52,279.028",""
"2016","Croatia","Indigenous production","Geothermal","Terajoule","379.000",""
"2016","Croatia","Indigenous production","Solar thermal","Terajoule","484.000",""
"2016","Croatia","Indigenous production","Primary solid biofuels","Terajoule","64,112.000",""
"2016","Croatia","Indigenous production","Biogases","Terajoule","1,952.000",""
"2016","Croatia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2016","Italy","Indigenous production","Geothermal","Terajoule","233,230.000",""
"2016","Italy","Indigenous production","Solar thermal","Terajoule","8,382.000",""
"2016","Italy","Indigenous production","Primary solid biofuels","Terajoule","302,790.000",""
"2016","Italy","Indigenous production","Biogases","Terajoule","78,505.000",""
"2016","Italy","Indigenous production","Renewable municipal waste","Terajoule","36,453.000",""
"2016","Cyprus","Indigenous production","Geothermal","Terajoule","65.000",""
"2016","Cyprus","Indigenous production","Solar thermal","Terajoule","2,887.000",""
"2016","Cyprus","Indigenous production","Primary solid biofuels","Terajoule","788.000",""
"2016","Cyprus","Indigenous production","Biogases","Terajoule","492.000",""
"2016","Cyprus","Indigenous production","Renewable municipal waste","Terajoule","7.000",""
"2016","Latvia","Indigenous production","Geothermal","Terajoule","0.000",""
"2016","Latvia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2016","Latvia","Indigenous production","Primary solid biofuels","Terajoule","86,912.000",""
"2016","Latvia","Indigenous production","Biogases","Terajoule","3,762.000",""
"2016","Latvia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2016","Lithuania","Indigenous production","Geothermal","Terajoule","82.000",""
"2016","Lithuania","Indigenous production","Solar thermal","Terajoule","0.000",""
"2016","Lithuania","Indigenous production","Primary solid biofuels","Terajoule","50,378.000",""
"2016","Lithuania","Indigenous production","Biogases","Terajoule","1,341.000",""
"2016","Lithuania","Indigenous production","Renewable municipal waste","Terajoule","912.000",""
"2016","Luxembourg","Indigenous production","Geothermal","Terajoule","0.000",""
"2016","Luxembourg","Indigenous production","Solar thermal","Terajoule","86.248",""
"2016","Luxembourg","Indigenous production","Primary solid biofuels","Terajoule","2,646.781",""
"2016","Luxembourg","Indigenous production","Biogases","Terajoule","832.910",""
"2016","Luxembourg","Indigenous production","Renewable municipal waste","Terajoule","529.368",""
"2016","Hungary","Indigenous production","Geothermal","Terajoule","5,026.000",""
"2016","Hungary","Indigenous production","Solar thermal","Terajoule","468.000",""
"2016","Hungary","Indigenous production","Primary solid biofuels","Terajoule","100,570.000",""
"2016","Hungary","Indigenous production","Biogases","Terajoule","3,708.000",""
"2016","Hungary","Indigenous production","Renewable municipal waste","Terajoule","2,766.000",""
"2016","Malta","Indigenous production","Geothermal","Terajoule","0.000",""
"2016","Malta","Indigenous production","Solar thermal","Terajoule","207.000",""
"2016","Malta","Indigenous production","Primary solid biofuels","Terajoule","0.000",""
"2016","Malta","Indigenous production","Biogases","Terajoule","80.000",""
"2016","Malta","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2016","Netherlands","Indigenous production","Geothermal","Terajoule","2,844.000",""
"2016","Netherlands","Indigenous production","Solar thermal","Terajoule","1,147.000",""
"2016","Netherlands","Indigenous production","Primary solid biofuels","Terajoule","54,243.000",""
"2016","Netherlands","Indigenous production","Biogases","Terajoule","13,339.000",""
"2016","Netherlands","Indigenous production","Renewable municipal waste","Terajoule","33,225.000",""
"2016","Austria","Indigenous production","Geothermal","Terajoule","1,473.956",""
"2016","Austria","Indigenous production","Solar thermal","Terajoule","7,671.865",""
"2016","Austria","Indigenous production","Primary solid biofuels","Terajoule","196,330.207",""
"2016","Austria","Indigenous production","Biogases","Terajoule","12,515.183",""
"2016","Austria","Indigenous production","Renewable municipal waste","Terajoule","8,289.188",""
"2016","Poland","Indigenous production","Geothermal","Terajoule","930.000",""
"2016","Poland","Indigenous production","Solar thermal","Terajoule","2,189.000",""
"2016","Poland","Indigenous production","Primary solid biofuels","Terajoule","268,577.000",""
"2016","Poland","Indigenous production","Biogases","Terajoule","10,930.000",""
