Year,Country,Country (Code),Attribute,Attribute (Code),Sector (NACE rev. 2),Sector (NACE rev. 2) (Code),Unit,Value
2011,Hungary,HU,Number of persons employed,V16110,Leather,bC15,Number of people employed,4036.5673484093877
2011,Hungary,HU,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,111.33762154631283
2011,Hungary,HU,Number of persons employed,V16110,Paper,bC17,Number of people employed,10668
2011,Hungary,HU,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,1514.0781535994538
2011,Hungary,HU,Number of persons employed,V16110,Tobacco,C12,Number of people employed,658
2011,Hungary,HU,Number of persons employed,V16110,Total sectors,TOT_NACER2,Number of people employed,3759000
2011,Hungary,HU,Number of persons employed,V16110,Wood products,bC16,Number of people employed,17596.091075753477
2011,Hungary,HU,Number of persons employed,V16110,Wood products and furniture,bC16-bC31,Number of people employed,26463.966503361866
2011,Hungary,HU,Number of persons employed,V16110,Wooden furniture,bC31,Number of people employed,8867.875427608391
2011,Hungary,HU,Turnover,V12110,Agriculture,A01,Million euros,8960.2
2011,Hungary,HU,Turnover,V12110,Beverage,C11,Million euros,1954.5
2011,Hungary,HU,Turnover,V12110,Bio-based chemicals (excluding biofuels),bchem,Million euros,232.89172674595267
2011,Hungary,HU,Turnover,V12110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,1991.0467374076281
2011,Hungary,HU,Turnover,V12110,Bio-based electricity,bD3511,Million euros,125.85608422902263
2011,Hungary,HU,Turnover,V12110,Bio-based pharmaceuticals,bC21,Million euros,1425.5960409165052
2011,Hungary,HU,Turnover,V12110,Bio-based textile,bC13,Million euros,147.68615012530014
2011,Hungary,HU,Turnover,V12110,Bio-based textiles,bTEXT,Million euros,517.3398243665704
2011,Hungary,HU,Turnover,V12110,Bio-based wearing apparel,bC14,Million euros,175.68321729341056
2011,Hungary,HU,Turnover,V12110,Biodiesel,Biod,Million euros,0
2011,Hungary,HU,Turnover,V12110,Bioeconomy,bTOTC,Million euros,25910.044883603463
2011,Hungary,HU,Turnover,V12110,Bioethanol,Bioeth,Million euros,15.661619195256165
2011,Hungary,HU,Turnover,V12110,Fishing and Aquaculture,A03,Million euros,34.8
2011,Hungary,HU,Turnover,V12110,Food,C10,Million euros,9050.4
2011,Hungary,HU,Turnover,V12110,"Food, beverage and tobacco",C10-12,Million euros,11139.699999999999
2011,Hungary,HU,Turnover,V12110,Forestry,A02,Million euros,456.1
2011,Hungary,HU,Turnover,V12110,Leather,bC15,Million euros,193.9704569478597
2011,Hungary,HU,Turnover,V12110,Liquid biofuels,bFUEL,Million euros,15.661619195256165
2011,Hungary,HU,Turnover,V12110,Paper,bC17,Million euros,1474.25
2011,Hungary,HU,Turnover,V12110,Rubber and bio-based plastics,bC22,Million euros,332.55896974517043
2011,Hungary,HU,Turnover,V12110,Tobacco,C12,Million euros,134.8
2011,Hungary,HU,Turnover,V12110,Wood products,bC16,Million euros,853.8939103318728
2011,Hungary,HU,Turnover,V12110,Wood products and furniture,bC16-bC31,Million euros,1195.090618404984
2011,Hungary,HU,Turnover,V12110,Wooden furniture,bC31,Million euros,341.1967080731114
2011,Hungary,HU,Value added at factor cost,V12150,Agriculture,A01,Million euros,3858.2
2011,Hungary,HU,Value added at factor cost,V12150,Beverage,C11,Million euros,379
2011,Hungary,HU,Value added at factor cost,V12150,Bio-based chemicals (excluding biofuels),bchem,Million euros,32.0700322323552
2011,Hungary,HU,Value added at factor cost,V12150,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,767.2404293527893
2011,Hungary,HU,Value added at factor cost,V12150,Bio-based electricity,bD3511,Million euros,42.84319684991252
2011,Hungary,HU,Value added at factor cost,V12150,Bio-based pharmaceuticals,bC21,Million euros,640.429264340476
2011,Hungary,HU,Value added at factor cost,V12150,Bio-based textile,bC13,Million euros,40.15471467582377
2011,Hungary,HU,Value added at factor cost,V12150,Bio-based textiles,bTEXT,Million euros,166.431853072781
2011,Hungary,HU,Value added at factor cost,V12150,Bio-based wearing apparel,bC14,Million euros,82.41939397874464
2011,Hungary,HU,Value added at factor cost,V12150,Biodiesel,Biod,Million euros,0
2011,Hungary,HU,Value added at factor cost,V12150,Bioeconomy,bTOTC,Million euros,7510.162696598607
2011,Hungary,HU,Value added at factor cost,V12150,Bioethanol,Bioeth,Million euros,3.269589399861755
2011,Hungary,HU,Value added at factor cost,V12150,Fishing and Aquaculture,A03,Million euros,13.4
2011,Hungary,HU,Value added at factor cost,V12150,Food,C10,Million euros,1471.3
2011,Hungary,HU,Value added at factor cost,V12150,"Food, beverage and tobacco",C10-12,Million euros,1874.2
2011,Hungary,HU,Value added at factor cost,V12150,Forestry,A02,Million euros,209.6
2011,Hungary,HU,Value added at factor cost,V12150,Leather,bC15,Million euros,43.857744418212576
2011,Hungary,HU,Value added at factor cost,V12150,Liquid biofuels,bFUEL,Million euros,3.269589399861755
2011,Hungary,HU,Value added at factor cost,V12150,Paper,bC17,Million euros,302.5125
2011,Hungary,HU,Value added at factor cost,V12150,Rubber and bio-based plastics,bC22,Million euros,94.74113277995808
2011,Hungary,HU,Value added at factor cost,V12150,Tobacco,C12,Million euros,23.9
2011,Hungary,HU,Value added at factor cost,V12150,Wood products,bC16,Million euros,181.33760363626035
2011,Hungary,HU,Value added at factor cost,V12150,Wood products and furniture,bC16-bC31,Million euros,272.46512792326223
2011,Hungary,HU,Value added at factor cost,V12150,Wooden furniture,bC31,Million euros,91.12752428700185
2011,Ireland,IE,Location Quotient,LQ_EU,Agriculture,A01,Ratio,0.9551669787662432
2011,Ireland,IE,Location Quotient,LQ_EU,Beverage,C11,Ratio,1.0418026114270997
2011,Ireland,IE,Location Quotient,LQ_EU,Bio-based chemicals (excluding biofuels),bchem,Ratio,0.2615433111189324
2011,Ireland,IE,Location Quotient,LQ_EU,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Ratio,1.6720344254523063
2011,Ireland,IE,Location Quotient,LQ_EU,Bio-based pharmaceuticals,bC21,Ratio,2.4198374629326267
2011,Ireland,IE,Location Quotient,LQ_EU,Bio-based textile,bC13,Ratio,0.18814297051725382
2011,Ireland,IE,Location Quotient,LQ_EU,Bio-based textiles,bTEXT,Ratio,0.11103780731560602
2011,Ireland,IE,Location Quotient,LQ_EU,Bio-based wearing apparel,bC14,Ratio,0.11042519850275384
2011,Ireland,IE,Location Quotient,LQ_EU,Bioeconomy,bTOTC,Ratio,0.8785397004653025
2011,Ireland,IE,Location Quotient,LQ_EU,Bioethanol,Bioeth,Ratio,0
2011,Ireland,IE,Location Quotient,LQ_EU,Fishing and Aquaculture,A03,Ratio,1.7979139182137351
2011,Ireland,IE,Location Quotient,LQ_EU,Food,C10,Ratio,1.0019865782227226
2011,Ireland,IE,Location Quotient,LQ_EU,"Food, beverage and tobacco",C10-12,Ratio,0.996773190640647
2011,Ireland,IE,Location Quotient,LQ_EU,Forestry,A02,Ratio,0.6616158029862484
2011,Ireland,IE,Location Quotient,LQ_EU,Leather,bC15,Ratio,0.023873472005700898
2011,Ireland,IE,Location Quotient,LQ_EU,Liquid biofuels,bFUEL,Ratio,0
2011,Ireland,IE,Location Quotient,LQ_EU,Paper,bC17,Ratio,0.4587598279051392
2011,Ireland,IE,Location Quotient,LQ_EU,Rubber and bio-based plastics,bC22,Ratio,0.17304537146572835
2011,Ireland,IE,Location Quotient,LQ_EU,Wood products,bC16,Ratio,0.4186333584501623
2011,Ireland,IE,Location Quotient,LQ_EU,Wood products and furniture,bC16-bC31,Ratio,0.392235046606109
2011,Ireland,IE,Location Quotient,LQ_EU,Wooden furniture,bC31,Ratio,0.34491102097224885
2011,Ireland,IE,Number of persons employed,V16110,Agriculture,A01,Number of people employed,101860
2011,Ireland,IE,Number of persons employed,V16110,Beverage,C11,Number of people employed,4069
2011,Ireland,IE,Number of persons employed,V16110,Bio-based chemicals (excluding biofuels),bchem,Number of people employed,191.8645395980071
2011,Ireland,IE,Number of persons employed,V16110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Number of people employed,6044.690671331922
2011,Ireland,IE,Number of persons employed,V16110,Bio-based pharmaceuticals,bC21,Number of people employed,5766.554116244433
2011,Ireland,IE,Number of persons employed,V16110,Bio-based textile,bC13,Number of people employed,402.79386530319107
2011,Ireland,IE,Number of persons employed,V16110,Bio-based textiles,bTEXT,Number of people employed,899.0714092434293
2011,Ireland,IE,Number of persons employed,V16110,Bio-based wearing apparel,bC14,Number of people employed,451.7518257725365
2011,Ireland,IE,Number of persons employed,V16110,Bioeconomy,bTOTC,Number of people employed,166229.36757810166
2011,Ireland,IE,Number of persons employed,V16110,Bioethanol,Bioeth,Number of people employed,0
2011,Ireland,IE,Number of persons employed,V16110,Fishing and Aquaculture,A03,Number of people employed,2920
2011,Ireland,IE,Number of persons employed,V16110,Food,C10,Number of people employed,38464
2011,Ireland,IE,Number of persons employed,V16110,"Food, beverage and tobacco",C10-12,Number of people employed,42533
2011,Ireland,IE,Number of persons employed,V16110,Forestry,A02,Number of people employed,3250
2011,Ireland,IE,Number of persons employed,V16110,Leather,bC15,Number of people employed,44.52571816770186
2011,Ireland,IE,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,0
2011,Ireland,IE,Number of persons employed,V16110,Paper,bC17,Number of people employed,2681.375
2011,Ireland,IE,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,86.27201548948155
2011,Ireland,IE,Number of persons employed,V16110,Total sectors,TOT_NACER2,Number of people employed,1888400
2011,Ireland,IE,Number of persons employed,V16110,Wood products,bC16,Number of people employed,4139
2011,Ireland,IE,Number of persons employed,V16110,Wood products and furniture,bC16-bC31,Number of people employed,6041.230497526338
2011,Ireland,IE,Number of persons employed,V16110,Wooden furniture,bC31,Number of people employed,1902.2304975263382
2011,Ireland,IE,Turnover,V12110,Agriculture,A01,Million euros,6998.5
2011,Ireland,IE,Turnover,V12110,Beverage,C11,Million euros,3325.9
2011,Ireland,IE,Turnover,V12110,Bio-based chemicals (excluding biofuels),bchem,Million euros,115.02999115033138
2011,Ireland,IE,Turnover,V12110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,15483.69623474932
2011,Ireland,IE,Turnover,V12110,Bio-based pharmaceuticals,bC21,Million euros,15358.241568581885
2011,Ireland,IE,Turnover,V12110,Bio-based textile,bC13,Million euros,48.58559337115567
2011,Ireland,IE,Turnover,V12110,Bio-based textiles,bTEXT,Million euros,118.66990847009801
2011,Ireland,IE,Turnover,V12110,Bio-based wearing apparel,bC14,Million euros,63.52263031633365
2011,Ireland,IE,Turnover,V12110,Bioeconomy,bTOTC,Million euros,50752.258803413715
2011,Ireland,IE,Turnover,V12110,Bioethanol,Bioeth,Million euros,0
2011,Ireland,IE,Turnover,V12110,Fishing and Aquaculture,A03,Million euros,294.4
2011,Ireland,IE,Turnover,V12110,Food,C10,Million euros,22694.7
2011,Ireland,IE,Turnover,V12110,"Food, beverage and tobacco",C10-12,Million euros,26020.600000000002
2011,Ireland,IE,Turnover,V12110,Forestry,A02,Million euros,387.5
2011,Ireland,IE,Turnover,V12110,Leather,bC15,Million euros,6.561684782608696
2011,Ireland,IE,Turnover,V12110,Liquid biofuels,bFUEL,Million euros,0
2011,Ireland,IE,Turnover,V12110,Paper,bC17,Million euros,400.275
2011,Ireland,IE,Turnover,V12110,Rubber and bio-based plastics,bC22,Million euros,10.424675017103317
2011,Ireland,IE,Turnover,V12110,Wood products,bC16,Million euros,811.9999999999999
2011,Ireland,IE,Turnover,V12110,Wood products and furniture,bC16-bC31,Million euros,1048.6176601942987
2011,Ireland,IE,Turnover,V12110,Wooden furniture,bC31,Million euros,236.61766019429882
2011,Ireland,IE,Value added at factor cost,V12150,Agriculture,A01,Million euros,1934.8
2011,Ireland,IE,Value added at factor cost,V12150,Beverage,C11,Million euros,1011.9
2011,Ireland,IE,Value added at factor cost,V12150,Bio-based chemicals (excluding biofuels),bchem,Million euros,34.58200788930491
2011,Ireland,IE,Value added at factor cost,V12150,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,5549.076704355783
2011,Ireland,IE,Value added at factor cost,V12150,Bio-based pharmaceuticals,bC21,Million euros,5510.338970938297
2011,Ireland,IE,Value added at factor cost,V12150,Bio-based textile,bC13,Million euros,13.456768580164642
2011,Ireland,IE,Value added at factor cost,V12150,Bio-based textiles,bTEXT,Million euros,43.188556916606785
2011,Ireland,IE,Value added at factor cost,V12150,Bio-based wearing apparel,bC14,Million euros,27.388329485510468
2011,Ireland,IE,Value added at factor cost,V12150,Bioeconomy,bTOTC,Million euros,15045.451534659767
2011,Ireland,IE,Value added at factor cost,V12150,Bioethanol,Bioeth,Million euros,0
2011,Ireland,IE,Value added at factor cost,V12150,Fishing and Aquaculture,A03,Million euros,136.9
2011,Ireland,IE,Value added at factor cost,V12150,Food,C10,Million euros,5936.4
2011,Ireland,IE,Value added at factor cost,V12150,"Food, beverage and tobacco",C10-12,Million euros,6948.299999999999
2011,Ireland,IE,Value added at factor cost,V12150,Forestry,A02,Million euros,3.8
2011,Ireland,IE,Value added at factor cost,V12150,Leather,bC15,Million euros,2.343458850931677
2011,Ireland,IE,Value added at factor cost,V12150,Liquid biofuels,bFUEL,Million euros,0
2011,Ireland,IE,Value added at factor cost,V12150,Paper,bC17,Million euros,125.44999999999999
2011,Ireland,IE,Value added at factor cost,V12150,Rubber and bio-based plastics,bC22,Million euros,4.155725528180606
2011,Ireland,IE,Value added at factor cost,V12150,Wood products,bC16,Million euros,216.50000000000003
2011,Ireland,IE,Value added at factor cost,V12150,Wood products and furniture,bC16-bC31,Million euros,303.9362733873781
2011,Ireland,IE,Value added at factor cost,V12150,Wooden furniture,bC31,Million euros,87.43627338737807
2011,Italy,IT,Location Quotient,LQ_EU,Agriculture,A01,Ratio,0.6849468806806883
2011,Italy,IT,Location Quotient,LQ_EU,Beverage,C11,Ratio,0.767619716582935
2011,Italy,IT,Location Quotient,LQ_EU,Bio-based chemicals (excluding biofuels),bchem,Ratio,1.0629600675306696
2011,Italy,IT,Location Quotient,LQ_EU,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Ratio,1.1033436408724868
2011,Italy,IT,Location Quotient,LQ_EU,Bio-based electricity,bD3511,Ratio,0.8073846426695542
2011,Italy,IT,Location Quotient,LQ_EU,Bio-based pharmaceuticals,bC21,Ratio,1.1559769044391086
2011,Italy,IT,Location Quotient,LQ_EU,Bio-based textile,bC13,Ratio,2.4085196347142084
2011,Italy,IT,Location Quotient,LQ_EU,Bio-based textiles,bTEXT,Ratio,2.309902392329708
2011,Italy,IT,Location Quotient,LQ_EU,Bio-based wearing apparel,bC14,Ratio,1.9698053801608542
2011,Italy,IT,Location Quotient,LQ_EU,Biodiesel,Biod,Ratio,0.4585483022191313
2011,Italy,IT,Location Quotient,LQ_EU,Bioeconomy,bTOTC,Ratio,0.8635563986182345
2011,Italy,IT,Location Quotient,LQ_EU,Bioethanol,Bioeth,Ratio,0.2653541185896696
2011,Italy,IT,Location Quotient,LQ_EU,Fishing and Aquaculture,A03,Ratio,1.4200880369407674
2011,Italy,IT,Location Quotient,LQ_EU,Food,C10,Ratio,0.8632433120919272
2011,Italy,IT,Location Quotient,LQ_EU,"Food, beverage and tobacco",C10-12,Ratio,0.8477289098055147
2011,Italy,IT,Location Quotient,LQ_EU,Forestry,A02,Ratio,0.6685520166918373
2011,Italy,IT,Location Quotient,LQ_EU,Leather,bC15,Ratio,2.9427014796819537
2011,Italy,IT,Location Quotient,LQ_EU,Liquid biofuels,bFUEL,Ratio,0.4120696101282171
2011,Italy,IT,Location Quotient,LQ_EU,Paper,bC17,Ratio,1.028006202172626
2011,Italy,IT,Location Quotient,LQ_EU,Rubber and bio-based plastics,bC22,Ratio,0.9111828998175393
2011,Italy,IT,Location Quotient,LQ_EU,Tobacco,C12,Ratio,0.09835766824509003
2011,Italy,IT,Location Quotient,LQ_EU,Wood products,bC16,Ratio,1.1673055358932987
2011,Italy,IT,Location Quotient,LQ_EU,Wood products and furniture,bC16-bC31,Ratio,1.2779665483496259
2011,Italy,IT,Location Quotient,LQ_EU,Wooden furniture,bC31,Ratio,1.4763475895726046
2011,Italy,IT,Number of persons employed,V16110,Agriculture,A01,Number of people employed,874100
2011,Italy,IT,Number of persons employed,V16110,Beverage,C11,Number of people employed,35878
2011,Italy,IT,Number of persons employed,V16110,Bio-based chemicals (excluding biofuels),bchem,Number of people employed,9331.42358659298
2011,Italy,IT,Number of persons employed,V16110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Number of people employed,47733.08666356731
2011,Italy,IT,Number of persons employed,V16110,Bio-based electricity,bD3511,Number of people employed,904.1442724582939
2011,Italy,IT,Number of persons employed,V16110,Bio-based pharmaceuticals,bC21,Number of people employed,32965.463735775586
2011,Italy,IT,Number of persons employed,V16110,Bio-based textile,bC13,Number of people employed,61705.64525989369
2011,Italy,IT,Number of persons employed,V16110,Bio-based textiles,bTEXT,Number of people employed,223818.91954725096
2011,Italy,IT,Number of persons employed,V16110,Bio-based wearing apparel,bC14,Number of people employed,96435.04851870192
2011,Italy,IT,Number of persons employed,V16110,Biodiesel,Biod,Number of people employed,1293.1092934050278
2011,Italy,IT,Number of persons employed,V16110,Bioeconomy,bTOTC,Number of people employed,1955315.8628961747
2011,Italy,IT,Number of persons employed,V16110,Bioethanol,Bioeth,Number of people employed,237.05760992892363
2011,Italy,IT,Number of persons employed,V16110,Fishing and Aquaculture,A03,Number of people employed,27600
2011,Italy,IT,Number of persons employed,V16110,Food,C10,Number of people employed,396557
2011,Italy,IT,Number of persons employed,V16110,"Food, beverage and tobacco",C10-12,Number of people employed,432879
2011,Italy,IT,Number of persons employed,V16110,Forestry,A02,Number of people employed,39300
2011,Italy,IT,Number of persons employed,V16110,Leather,bC15,Number of people employed,65678.22576865536
2011,Italy,IT,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,1530.1669033339513
2011,Italy,IT,Number of persons employed,V16110,Paper,bC17,Number of people employed,71903.125
2011,Italy,IT,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,5436.199341198741
2011,Italy,IT,Number of persons employed,V16110,Tobacco,C12,Number of people employed,444
2011,Italy,IT,Number of persons employed,V16110,Total sectors,TOT_NACER2,Number of people employed,22598200
2011,Italy,IT,Number of persons employed,V16110,Wood products,bC16,Number of people employed,138110.27688962812
2011,Italy,IT,Number of persons employed,V16110,Wood products and furniture,bC16-bC31,Number of people employed,235547.4205095641
2011,Italy,IT,Number of persons employed,V16110,Wooden furniture,bC31,Number of people employed,97437.143619936
2011,Italy,IT,Turnover,V12110,Agriculture,A01,Million euros,52296.7
2011,Italy,IT,Turnover,V12110,Beverage,C11,Million euros,18908.3
2011,Italy,IT,Turnover,V12110,Bio-based chemicals (excluding biofuels),bchem,Million euros,4368.378143714944
2011,Italy,IT,Turnover,V12110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,20809.91253392928
2011,Italy,IT,Turnover,V12110,Bio-based electricity,bD3511,Million euros,1175.0716708546024
2011,Italy,IT,Turnover,V12110,Bio-based pharmaceuticals,bC21,Million euros,13993.19167577834
2011,Italy,IT,Turnover,V12110,Bio-based textile,bC13,Million euros,11499.181688531367
2011,Italy,IT,Turnover,V12110,Bio-based textiles,bTEXT,Million euros,38766.10924155693
2011,Italy,IT,Turnover,V12110,Bio-based wearing apparel,bC14,Million euros,14620.014498662891
2011,Italy,IT,Turnover,V12110,Biodiesel,Biod,Million euros,654.2208093912368
2011,Italy,IT,Turnover,V12110,Bioeconomy,bTOTC,Million euros,294622.9118903612
2011,Italy,IT,Turnover,V12110,Bioethanol,Bioeth,Million euros,205.55984479869525
2011,Italy,IT,Turnover,V12110,Fishing and Aquaculture,A03,Million euros,2099
2011,Italy,IT,Turnover,V12110,Food,C10,Million euros,106497.3
2011,Italy,IT,Turnover,V12110,"Food, beverage and tobacco",C10-12,Million euros,125515.40000000001
2011,Italy,IT,Turnover,V12110,Forestry,A02,Million euros,2075.2
2011,Italy,IT,Turnover,V12110,Leather,bC15,Million euros,12646.91305436267
2011,Italy,IT,Turnover,V12110,Liquid biofuels,bFUEL,Million euros,859.7806541899321
2011,Italy,IT,Turnover,V12110,Paper,bC17,Million euros,21665.15
2011,Italy,IT,Turnover,V12110,Rubber and bio-based plastics,bC22,Million euros,2448.3427144359953
2011,Italy,IT,Turnover,V12110,Tobacco,C12,Million euros,109.8
2011,Italy,IT,Turnover,V12110,Wood products,bC16,Million euros,16760.540074317985
2011,Italy,IT,Turnover,V12110,Wood products and furniture,bC16-bC31,Million euros,29360.587789830468
2011,Italy,IT,Turnover,V12110,Wooden furniture,bC31,Million euros,12600.047715512485
2011,Italy,IT,Value added at factor cost,V12150,Agriculture,A01,Million euros,28141
2011,Italy,IT,Value added at factor cost,V12150,Beverage,C11,Million euros,4006.5
2011,Italy,IT,Value added at factor cost,V12150,Bio-based chemicals (excluding biofuels),bchem,Million euros,763.8968503111714
2011,Italy,IT,Value added at factor cost,V12150,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,5477.849848492626
2011,Italy,IT,Value added at factor cost,V12150,Bio-based electricity,bD3511,Million euros,376.18834267758143
2011,Italy,IT,Value added at factor cost,V12150,Bio-based pharmaceuticals,bC21,Million euros,4291.832275280172
2011,Italy,IT,Value added at factor cost,V12150,Bio-based textile,bC13,Million euros,2726.2772580308274
2011,Italy,IT,Value added at factor cost,V12150,Bio-based textiles,bTEXT,Million euros,8912.139629838919
2011,Italy,IT,Value added at factor cost,V12150,Bio-based wearing apparel,bC14,Million euros,3312.5501153940286
2011,Italy,IT,Value added at factor cost,V12150,Biodiesel,Biod,Million euros,127.46262765461537
2011,Italy,IT,Value added at factor cost,V12150,Bioeconomy,bTOTC,Million euros,81005.48324384735
2011,Italy,IT,Value added at factor cost,V12150,Bioethanol,Bioeth,Million euros,11.435048390531062
2011,Italy,IT,Value added at factor cost,V12150,Fishing and Aquaculture,A03,Million euros,1314.2
2011,Italy,IT,Value added at factor cost,V12150,Food,C10,Million euros,18703.1
2011,Italy,IT,Value added at factor cost,V12150,"Food, beverage and tobacco",C10-12,Million euros,22762.3
2011,Italy,IT,Value added at factor cost,V12150,Forestry,A02,Million euros,1597.9
2011,Italy,IT,Value added at factor cost,V12150,Leather,bC15,Million euros,2873.3122564140635
2011,Italy,IT,Value added at factor cost,V12150,Liquid biofuels,bFUEL,Million euros,138.89767604514643
2011,Italy,IT,Value added at factor cost,V12150,Paper,bC17,Million euros,4581.2625
2011,Italy,IT,Value added at factor cost,V12150,Rubber and bio-based plastics,bC22,Million euros,422.12072290128174
2011,Italy,IT,Value added at factor cost,V12150,Tobacco,C12,Million euros,52.7
2011,Italy,IT,Value added at factor cost,V12150,Wood products,bC16,Million euros,4277.9947801857725
2011,Italy,IT,Value added at factor cost,V12150,Wood products and furniture,bC16-bC31,Million euros,7703.745246793087
2011,Italy,IT,Value added at factor cost,V12150,Wooden furniture,bC31,Million euros,3425.7504666073146
2011,Latvia,LV,Location Quotient,LQ_EU,Agriculture,A01,Ratio,1.0917469717609414
2011,Latvia,LV,Location Quotient,LQ_EU,Beverage,C11,Ratio,1.3260190855556597
2011,Latvia,LV,Location Quotient,LQ_EU,Bio-based chemicals (excluding biofuels),bchem,Ratio,3.0276579493707443
2011,Latvia,LV,Location Quotient,LQ_EU,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Ratio,1.1749281928154864
2011,Latvia,LV,Location Quotient,LQ_EU,Bio-based electricity,bD3511,Ratio,0.8920524221011009
2011,Latvia,LV,Location Quotient,LQ_EU,Bio-based pharmaceuticals,bC21,Ratio,0.8190153648390492
2011,Latvia,LV,Location Quotient,LQ_EU,Bio-based textile,bC13,Ratio,0.7614717532613267
2011,Latvia,LV,Location Quotient,LQ_EU,Bio-based textiles,bTEXT,Ratio,1.3384375853018555
2011,Latvia,LV,Location Quotient,LQ_EU,Bio-based wearing apparel,bC14,Ratio,2.177458227461099
2011,Latvia,LV,Location Quotient,LQ_EU,Biodiesel,Biod,Ratio,0
2011,Latvia,LV,Location Quotient,LQ_EU,Bioeconomy,bTOTC,Ratio,1.4897494724998337
2011,Latvia,LV,Location Quotient,LQ_EU,Bioethanol,Bioeth,Ratio,0
2011,Latvia,LV,Location Quotient,LQ_EU,Fishing and Aquaculture,A03,Ratio,1.4574648847823748
2011,Latvia,LV,Location Quotient,LQ_EU,Food,C10,Ratio,1.317574283523921
2011,Latvia,LV,Location Quotient,LQ_EU,"Food, beverage and tobacco",C10-12,Ratio,1.3082404675947523
2011,Latvia,LV,Location Quotient,LQ_EU,Forestry,A02,Ratio,6.41161710145781
2011,Latvia,LV,Location Quotient,LQ_EU,Leather,bC15,Ratio,0.16034327793079206
2011,Latvia,LV,Location Quotient,LQ_EU,Liquid biofuels,bFUEL,Ratio,0
2011,Latvia,LV,Location Quotient,LQ_EU,Paper,bC17,Ratio,0.4370003894024487
2011,Latvia,LV,Location Quotient,LQ_EU,Rubber and bio-based plastics,bC22,Ratio,0.14998965364972036
2011,Latvia,LV,Location Quotient,LQ_EU,Tobacco,C12,Ratio,0.17430693512824927
2011,Latvia,LV,Location Quotient,LQ_EU,Wood products,bC16,Ratio,4.941119034284633
2011,Latvia,LV,Location Quotient,LQ_EU,Wood products and furniture,bC16-bC31,Ratio,3.768555556986316
2011,Latvia,LV,Location Quotient,LQ_EU,Wooden furniture,bC31,Ratio,1.6665111389644076
2011,Latvia,LV,Number of persons employed,V16110,Agriculture,A01,Number of people employed,53120
2011,Latvia,LV,Number of persons employed,V16110,Beverage,C11,Number of people employed,2363
2011,Latvia,LV,Number of persons employed,V16110,Bio-based chemicals (excluding biofuels),bchem,Number of people employed,1013.3736462307149
2011,Latvia,LV,Number of persons employed,V16110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Number of people employed,1937.9915985144087
2011,Latvia,LV,Number of persons employed,V16110,Bio-based electricity,bD3511,Number of people employed,38.087237161112796
2011,Latvia,LV,Number of persons employed,V16110,Bio-based pharmaceuticals,bC21,Number of people employed,890.5
2011,Latvia,LV,Number of persons employed,V16110,Bio-based textile,bC13,Number of people employed,743.8071472739862
2011,Latvia,LV,Number of persons employed,V16110,Bio-based textiles,bTEXT,Number of people employed,4944.622404662519
2011,Latvia,LV,Number of persons employed,V16110,Bio-based wearing apparel,bC14,Number of people employed,4064.37020114542
2011,Latvia,LV,Number of persons employed,V16110,Biodiesel,Biod,Number of people employed,0
2011,Latvia,LV,Number of persons employed,V16110,Bioeconomy,bTOTC,Number of people employed,128608.98175648178
2011,Latvia,LV,Number of persons employed,V16110,Bioethanol,Bioeth,Number of people employed,0
2011,Latvia,LV,Number of persons employed,V16110,Fishing and Aquaculture,A03,Number of people employed,1080
2011,Latvia,LV,Number of persons employed,V16110,Food,C10,Number of people employed,23077
2011,Latvia,LV,Number of persons employed,V16110,"Food, beverage and tobacco",C10-12,Number of people employed,25470
2011,Latvia,LV,Number of persons employed,V16110,Forestry,A02,Number of people employed,14370
2011,Latvia,LV,Number of persons employed,V16110,Leather,bC15,Number of people employed,136.4450562431129
2011,Latvia,LV,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,0
2011,Latvia,LV,Number of persons employed,V16110,Paper,bC17,Number of people employed,1165.375
2011,Latvia,LV,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,34.11795228369378
